,fov,cell_ID,cell,x_local_px,y_local_px,x_global_px,y_global_px,z,target,CellComp
34264400,60,531,c_1_60_531,3399,1097,54869.5434042288,7415.07125268605,2,CTRC,Cytoplasm
34264401,60,531,c_1_60_531,3380,1098,54850.5422191344,7414.07124247531,0,RPS27,Cytoplasm
34264402,60,531,c_1_60_531,3384,1098,54854.5422599773,7414.07124247531,0,CPA1,Cytoplasm
34264403,60,531,c_1_60_531,3385,1098,54855.5452434593,7414.07124247531,6,DAZAP2,Cytoplasm
34264404,60,531,c_1_60_531,3389,1098,54859.5452843022,7414.07124247531,3,CELA2A,Cytoplasm
34264405,60,531,c_1_60_531,3390,1098,54860.5443034225,7414.07124247531,4,REG1A,Cytoplasm
34264406,60,531,c_1_60_531,3393,1098,54863.5453251451,7414.07124247531,5,CALM2,Cytoplasm
34264407,60,531,c_1_60_531,3394,1098,54864.5443442655,7414.07124247531,7,APLF,Cytoplasm
34264408,60,531,c_1_60_531,3399,1098,54869.5434042288,7414.07124247531,3,CPA2,Cytoplasm
34264409,60,531,c_1_60_531,3399,1098,54869.5434042288,7414.07124247531,2,CPA2,Cytoplasm
34264410,60,531,c_1_60_531,3384,1099,54854.5422599773,7413.07123226458,6,RPL28,Cytoplasm
34264411,60,531,c_1_60_531,3385,1099,54855.5452434593,7413.07123226458,7,IGFBP4,Cytoplasm
34264412,60,531,c_1_60_531,3385,1099,54855.5452434593,7413.07123226458,7,RPL28,Cytoplasm
34264413,60,531,c_1_60_531,3393,1099,54863.5453251451,7413.07123226458,5,INAFM1,Cytoplasm
34264414,60,531,c_1_60_531,3394,1099,54864.5443442655,7413.07123226458,6,INAFM1,Cytoplasm
34264415,60,531,c_1_60_531,3396,1099,54866.5423825061,7413.07123226458,4,VAMP8,Cytoplasm
34264416,60,531,c_1_60_531,3399,1099,54869.5434042288,7413.07123226458,7,DCAF11,Cytoplasm
34264417,60,531,c_1_60_531,3403,1056,54873.5434450717,7456.07117578094,6,REG1B,Cytoplasm
34264418,60,531,c_1_60_531,3410,1064,54880.5445076372,7448.07109409507,7,CXCL12,Cytoplasm
34264419,60,531,c_1_60_531,3403,1065,54873.5434450717,7447.07108388434,5,CPB1,Cytoplasm
34264420,60,531,c_1_60_531,3404,1065,54874.542464192,7447.07108388434,6,CPB1,Cytoplasm
34264421,60,531,c_1_60_531,3412,1071,54882.5425458779,7441.07151816513,7,TIMP1,Cytoplasm
34264422,60,531,c_1_60_531,3406,1072,54876.5444667943,7440.0715079544,5,RPL15,Cytoplasm
34264423,60,531,c_1_60_531,3405,1074,54875.5414833124,7438.07148753293,7,EIF4G2,Cytoplasm
34264424,60,531,c_1_60_531,3409,1074,54879.5415241553,7438.07148753293,3,PNLIP,Cytoplasm
34264425,60,531,c_1_60_531,3409,1074,54879.5415241553,7438.07148753293,4,NOTCH2NLC,Cytoplasm
34264426,60,531,c_1_60_531,3410,1074,54880.5445076372,7438.07148753293,5,CTRB1,Cytoplasm
34264427,60,531,c_1_60_531,3403,1075,54873.5434450717,7437.0714773222,6,LRIF1,Cytoplasm
34264428,60,531,c_1_60_531,3403,1076,54873.5434450717,7436.07146711146,7,LRIF1,Cytoplasm
34264429,60,531,c_1_60_531,3403,1076,54873.5434450717,7436.07146711146,5,CPA1,Cytoplasm
34264430,60,531,c_1_60_531,3409,1076,54879.5415241553,7436.07146711146,7,BSG,Cytoplasm
34264431,60,531,c_1_60_531,3410,1076,54880.5445076372,7436.07146711146,4,CELA3A,Cytoplasm
34264432,60,531,c_1_60_531,3405,1077,54875.5414833124,7435.07145690073,6,PRSS53,Cytoplasm
34264433,60,531,c_1_60_531,3408,1077,54878.542505035,7435.07145690073,3,CPAMD8,Cytoplasm
34264434,60,531,c_1_60_531,3404,1079,54874.542464192,7433.07143647926,7,CPAMD8,Cytoplasm
34264435,60,531,c_1_60_531,3406,1079,54876.5444667943,7433.07143647926,4,CTRB1,Cytoplasm
34264436,60,531,c_1_60_531,3406,1079,54876.5444667943,7433.07143647926,5,CTRB1,Cytoplasm
34264437,60,531,c_1_60_531,3407,1079,54877.5434859146,7433.07143647926,7,NUP42,Cytoplasm
34264438,60,531,c_1_60_531,3409,1079,54879.5415241553,7433.07143647926,6,SMOC2,Cytoplasm
34264439,60,531,c_1_60_531,3409,1079,54879.5415241553,7433.07143647926,4,PNLIP,Cytoplasm
34264440,60,531,c_1_60_531,3409,1079,54879.5415241553,7433.07143647926,5,SMOC2,Cytoplasm
34264441,60,531,c_1_60_531,3414,1079,54884.5445484802,7433.07143647926,4,RPL15,Cytoplasm
34264442,60,531,c_1_60_531,3414,1079,54884.5445484802,7433.07143647926,6,IGFBP7,Cytoplasm
34264443,60,531,c_1_60_531,3414,1079,54884.5445484802,7433.07143647926,5,IGFBP7,Cytoplasm
34264444,60,531,c_1_60_531,3414,1080,54884.5445484802,7432.07142626852,4,CPA1,Cytoplasm
34264445,60,531,c_1_60_531,3404,1081,54874.542464192,7431.07141605779,5,RPS27,Cytoplasm
34264446,60,531,c_1_60_531,3404,1081,54874.542464192,7431.07141605779,4,RPS27,Cytoplasm
34264447,60,531,c_1_60_531,3411,1081,54881.5435267576,7431.07141605779,7,PFN1,Cytoplasm
34264448,60,531,c_1_60_531,3412,1081,54882.5425458779,7431.07141605779,7,H1-0,Cytoplasm
34264449,60,531,c_1_60_531,3413,1081,54883.5415649982,7431.07141605779,3,CPB1,Cytoplasm
34264450,60,531,c_1_60_531,3413,1081,54883.5415649982,7431.07141605779,2,CPB1,Cytoplasm
34264451,60,531,c_1_60_531,3406,1082,54876.5444667943,7430.07140584706,4,CELA3A,Cytoplasm
34264452,60,531,c_1_60_531,3402,1083,54872.5444259514,7429.07139563632,4,CPA1,Cytoplasm
34264453,60,531,c_1_60_531,3404,1083,54874.542464192,7429.07139563632,4,GNA11,Cytoplasm
34264454,60,531,c_1_60_531,3408,1084,54878.542505035,7428.07138542559,3,PRSS1,Cytoplasm
34264455,60,531,c_1_60_531,3409,1084,54879.5415241553,7428.07138542559,2,CPA1,Cytoplasm
34264456,60,531,c_1_60_531,3411,1084,54881.5435267576,7428.07138542559,3,CPAMD8,Cytoplasm
34264457,60,531,c_1_60_531,3411,1084,54881.5435267576,7428.07138542559,4,CPAMD8,Cytoplasm
34264458,60,531,c_1_60_531,3408,1085,54878.542505035,7427.07137521485,4,PRSS1,Cytoplasm
34264459,60,531,c_1_60_531,3409,1085,54879.5415241553,7427.07137521485,7,ASAH1,Cytoplasm
34264460,60,531,c_1_60_531,3401,1086,54871.5414424694,7426.07136500412,2,PLA2G1B,Cytoplasm
34264461,60,531,c_1_60_531,3403,1086,54873.5434450717,7426.07136500412,4,PNLIP,Cytoplasm
34264462,60,531,c_1_60_531,3403,1086,54873.5434450717,7426.07136500412,3,PNLIP,Cytoplasm
34264463,60,531,c_1_60_531,3408,1086,54878.542505035,7426.07136500412,4,FZD6,Cytoplasm
34264464,60,531,c_1_60_531,3402,1087,54872.5444259514,7425.07135479339,4,CPA1,Cytoplasm
34264465,60,531,c_1_60_531,3408,1087,54878.542505035,7425.07135479339,7,PRKDC,Cytoplasm
34264466,60,531,c_1_60_531,3409,1087,54879.5415241553,7425.07135479339,7,ITGAM,Cytoplasm
34264467,60,531,c_1_60_531,3403,1088,54873.5434450717,7424.07134458265,5,KRTAP21-3,Cytoplasm
34264468,60,531,c_1_60_531,3406,1088,54876.5444667943,7424.07134458265,4,SPINK1,Cytoplasm
34264469,60,531,c_1_60_531,3406,1088,54876.5444667943,7424.07134458265,3,SPINK1,Cytoplasm
34264470,60,531,c_1_60_531,3408,1088,54878.542505035,7424.07134458265,2,SYCN,Cytoplasm
34264471,60,531,c_1_60_531,3409,1088,54879.5415241553,7424.07134458265,1,CPB1,Cytoplasm
34264472,60,531,c_1_60_531,3412,1088,54882.5425458779,7424.07134458265,6,RND3,Cytoplasm
34264473,60,531,c_1_60_531,3401,1089,54871.5414424694,7423.07133437192,4,TMEM238,Cytoplasm
34264474,60,531,c_1_60_531,3401,1089,54871.5414424694,7423.07133437192,3,TMEM238,Cytoplasm
34264475,60,531,c_1_60_531,3402,1089,54872.5444259514,7423.07133437192,7,MCRIP1,Cytoplasm
34264476,60,531,c_1_60_531,3405,1089,54875.5414833124,7423.07133437192,1,MEGF6,Cytoplasm
34264477,60,531,c_1_60_531,3406,1089,54876.5444667943,7423.07133437192,2,CPAMD8,Cytoplasm
34264478,60,531,c_1_60_531,3407,1089,54877.5434859146,7423.07133437192,2,FAM209B,Cytoplasm
34264479,60,531,c_1_60_531,3408,1089,54878.542505035,7423.07133437192,3,PRSS1,Cytoplasm
34264480,60,531,c_1_60_531,3401,1090,54871.5414424694,7422.07132416118,2,PRSS1,Cytoplasm
34264481,60,531,c_1_60_531,3403,1090,54873.5434450717,7422.07132416118,3,OAF,Cytoplasm
34264482,60,531,c_1_60_531,3405,1090,54875.5414833124,7422.07132416118,1,MEGF6,Cytoplasm
34264483,60,531,c_1_60_531,3409,1090,54879.5415241553,7422.07132416118,7,BTN2A1,Cytoplasm
34264484,60,531,c_1_60_531,3411,1090,54881.5435267576,7422.07132416118,6,GPR146,Cytoplasm
34264485,60,531,c_1_60_531,3411,1090,54881.5435267576,7422.07132416118,6,CNDP2,Cytoplasm
34264486,60,531,c_1_60_531,3401,1091,54871.5414424694,7421.07131395045,7,TMSB4X,Cytoplasm
34264487,60,531,c_1_60_531,3402,1091,54872.5444259514,7421.07131395045,6,TMSB4X,Cytoplasm
34264488,60,531,c_1_60_531,3403,1091,54873.5434450717,7421.07131395045,1,CELA3A,Cytoplasm
34264489,60,531,c_1_60_531,3403,1091,54873.5434450717,7421.07131395045,2,CELA3A,Cytoplasm
34264490,60,531,c_1_60_531,3407,1091,54877.5434859146,7421.07131395045,4,AURKAIP1,Cytoplasm
34264491,60,531,c_1_60_531,3407,1091,54877.5434859146,7421.07131395045,5,SEPTIN4,Cytoplasm
34264492,60,531,c_1_60_531,3408,1091,54878.542505035,7421.07131395045,6,FCGBP,Cytoplasm
34264493,60,531,c_1_60_531,3408,1091,54878.542505035,7421.07131395045,7,FCGBP,Cytoplasm
34264494,60,531,c_1_60_531,3401,1092,54871.5414424694,7420.07130373972,3,CELA3B,Cytoplasm
34264495,60,531,c_1_60_531,3405,1092,54875.5414833124,7420.07130373972,3,GPR87,Cytoplasm
34264496,60,531,c_1_60_531,3406,1092,54876.5444667943,7420.07130373972,4,CELA3B,Cytoplasm
34264497,60,531,c_1_60_531,3406,1092,54876.5444667943,7420.07130373972,1,CTRC,Cytoplasm
34264498,60,531,c_1_60_531,3408,1092,54878.542505035,7420.07130373972,3,CPA1,Cytoplasm
34264499,60,531,c_1_60_531,3400,1093,54870.5424233491,7419.07129352898,4,CPA1,Cytoplasm
34264500,60,531,c_1_60_531,3402,1093,54872.5444259514,7419.07129352898,4,REG1A,Cytoplasm
34264501,60,531,c_1_60_531,3405,1093,54875.5414833124,7419.07129352898,7,RHOA,Cytoplasm
34264502,60,531,c_1_60_531,3405,1093,54875.5414833124,7419.07129352898,6,RHOA,Cytoplasm
34264503,60,531,c_1_60_531,3406,1093,54876.5444667943,7419.07129352898,3,CELA3B,Cytoplasm
34264504,60,531,c_1_60_531,3405,1094,54875.5414833124,7418.07128331825,6,ZYX,Cytoplasm
34264505,60,531,c_1_60_531,3405,1094,54875.5414833124,7418.07128331825,2,SLC25A5,Cytoplasm
34264506,60,531,c_1_60_531,3406,1094,54876.5444667943,7418.07128331825,2,TNFRSF11B,Cytoplasm
34264507,60,531,c_1_60_531,3404,1095,54874.542464192,7417.07127310751,3,ZNF761,Cytoplasm
34264508,60,531,c_1_60_531,3405,1095,54875.5414833124,7417.07127310751,5,SLC5A3,Cytoplasm
34264509,60,531,c_1_60_531,3405,1095,54875.5414833124,7417.07127310751,6,SLC5A3,Cytoplasm
34264510,60,531,c_1_60_531,3407,1095,54877.5434859146,7417.07127310751,7,SRCAP,Cytoplasm
34264511,60,531,c_1_60_531,3409,1095,54879.5415241553,7417.07127310751,1,RPLP0,Cytoplasm
34264512,60,531,c_1_60_531,3400,1096,54870.5424233491,7416.07126289678,6,HLA-DRB3,Cytoplasm
34264513,60,531,c_1_60_531,3401,1096,54871.5414424694,7416.07126289678,7,HLA-DRB3,Cytoplasm
34264514,60,531,c_1_60_531,3406,1096,54876.5444667943,7416.07126289678,6,MS4A4A,Cytoplasm
34264515,60,531,c_1_60_531,3402,1097,54872.5444259514,7415.07125268605,7,UBXN4,Cytoplasm
34264516,60,531,c_1_60_531,3402,1097,54872.5444259514,7415.07125268605,6,UBXN4,Cytoplasm
34264517,60,531,c_1_60_531,3406,1097,54876.5444667943,7415.07125268605,1,GBP3,Cytoplasm
34264518,60,531,c_1_60_531,3408,1097,54878.542505035,7415.07125268605,6,HLA-DRA,Cytoplasm
34264519,60,531,c_1_60_531,3408,1097,54878.542505035,7415.07125268605,4,PRSS3,Cytoplasm
34264520,60,531,c_1_60_531,3408,1097,54878.542505035,7415.07125268605,3,PRSS3,Cytoplasm
34264521,60,531,c_1_60_531,3401,1098,54871.5414424694,7414.07124247531,4,CPAMD8,Cytoplasm
34264522,60,531,c_1_60_531,3401,1098,54871.5414424694,7414.07124247531,5,CPAMD8,Cytoplasm
34264523,60,531,c_1_60_531,3402,1098,54872.5444259514,7414.07124247531,3,CPB1,Cytoplasm
34264524,60,531,c_1_60_531,3404,1098,54874.542464192,7414.07124247531,2,CPA1,Cytoplasm
34264525,60,531,c_1_60_531,3406,1098,54876.5444667943,7414.07124247531,3,SEPTIN4,Cytoplasm
34264526,60,531,c_1_60_531,3401,1099,54871.5414424694,7413.07123226458,2,HOMER2,Cytoplasm
34264527,60,531,c_1_60_531,3395,1100,54865.5433633858,7412.07122205384,4,UBOX5,Cytoplasm
34264528,60,531,c_1_60_531,3396,1100,54866.5423825061,7412.07122205384,7,DNASE1,Cytoplasm
34264529,60,531,c_1_60_531,3396,1100,54866.5423825061,7412.07122205384,3,ZSCAN29,Cytoplasm
34264530,60,531,c_1_60_531,3396,1100,54866.5423825061,7412.07122205384,3,PNLIP,Cytoplasm
34264531,60,531,c_1_60_531,3389,1101,54859.5452843022,7411.07121184311,4,PNLIP,Cytoplasm
34264532,60,531,c_1_60_531,3391,1101,54861.5433225429,7411.07121184311,6,SMUG1,Cytoplasm
34264533,60,531,c_1_60_531,3396,1101,54866.5423825061,7411.07121184311,2,PNLIP,Cytoplasm
34264534,60,531,c_1_60_531,3391,1102,54861.5433225429,7410.07120163238,7,SMUG1,Cytoplasm
34264535,60,531,c_1_60_531,3392,1102,54862.5423416632,7410.07120163238,3,HERPUD1,Cytoplasm
34264536,60,531,c_1_60_531,3392,1102,54862.5423416632,7410.07120163238,4,HERPUD1,Cytoplasm
34264537,60,531,c_1_60_531,3397,1102,54867.5453659881,7410.07120163238,2,PROX2,Cytoplasm
34264538,60,531,c_1_60_531,3397,1102,54867.5453659881,7410.07120163238,4,FAM174C,Cytoplasm
34264539,60,531,c_1_60_531,3403,1100,54873.5434450717,7412.07122205384,3,EEF1A1,Cytoplasm
34264540,60,531,c_1_60_531,3403,1100,54873.5434450717,7412.07122205384,2,CELA3A,Cytoplasm
34264541,60,531,c_1_60_531,3400,1101,54870.5424233491,7411.07121184311,3,LGALS2,Cytoplasm
34264542,60,531,c_1_60_531,3401,1101,54871.5414424694,7411.07121184311,6,CYBB,Cytoplasm
34264543,60,531,c_1_60_531,3402,1101,54872.5444259514,7411.07121184311,6,HYOU1,Cytoplasm
34264544,60,531,c_1_60_531,3400,1102,54870.5424233491,7410.07120163238,0,PLA2G1B,Cytoplasm
34264545,60,531,c_1_60_531,3359,1063,54829.5429957994,7449.07110430581,5,SystemControl1402,Cytoplasm
34264546,60,531,c_1_60_531,3343,1078,54813.5428324276,7434.07144668999,4,SystemControl787,Cytoplasm
34264547,60,531,c_1_60_531,3353,1088,54823.5449167158,7424.07134458265,7,SystemControl1326,Cytoplasm
34264548,60,531,c_1_60_531,3413,1074,54883.5415649982,7438.07148753293,7,SystemControl2134,Cytoplasm
34264549,60,531,c_1_60_531,3397,1102,54867.5453659881,7410.07120163238,3,SystemControl1583,Cytoplasm
34273595,60,544,c_1_60_544,3336,1086,54806.5417698621,7426.07136500412,7,TIMP2,Cytoplasm
34273596,60,544,c_1_60_544,3339,1086,54809.5427915847,7426.07136500412,7,COL3A1,Cytoplasm
34273597,60,544,c_1_60_544,3339,1086,54809.5427915847,7426.07136500412,4,XBP1,Cytoplasm
34273598,60,544,c_1_60_544,3331,1087,54801.5427098988,7425.07135479339,4,EEF1A1,Cytoplasm
34273599,60,544,c_1_60_544,3336,1087,54806.5417698621,7425.07135479339,1,RPL30,Cytoplasm
34273600,60,544,c_1_60_544,3337,1087,54807.544753344,7425.07135479339,2,RPL30,Cytoplasm
34273601,60,544,c_1_60_544,3337,1087,54807.544753344,7425.07135479339,1,RPL30,Cytoplasm
34273602,60,544,c_1_60_544,3338,1087,54808.5437724644,7425.07135479339,3,PNLIP,Cytoplasm
34273603,60,544,c_1_60_544,3339,1087,54809.5427915847,7425.07135479339,2,CELA3B,Cytoplasm
34273604,60,544,c_1_60_544,3330,1088,54800.5436907785,7424.07134458265,2,CELA3A,Cytoplasm
34273605,60,544,c_1_60_544,3331,1089,54801.5427098988,7423.07133437192,3,RPL19,Cytoplasm
34273606,60,544,c_1_60_544,3331,1089,54801.5427098988,7423.07133437192,4,RPL19,Cytoplasm
34273607,60,544,c_1_60_544,3339,1089,54809.5427915847,7423.07133437192,5,SNRPB,Cytoplasm
34273608,60,544,c_1_60_544,3339,1089,54809.5427915847,7423.07133437192,4,CD24,Cytoplasm
34273609,60,544,c_1_60_544,3340,1089,54810.5418107051,7423.07133437192,7,SOD1,Cytoplasm
34273610,60,544,c_1_60_544,3340,1089,54810.5418107051,7423.07133437192,1,CPA1,Cytoplasm
34273611,60,544,c_1_60_544,3341,1089,54811.544794187,7423.07133437192,5,PLA2G1B,Cytoplasm
34273612,60,544,c_1_60_544,3342,1089,54812.5438133073,7423.07133437192,4,PLA2G1B,Cytoplasm
34273613,60,544,c_1_60_544,3335,1090,54805.5427507418,7422.07132416118,5,CPA1,Cytoplasm
34273614,60,544,c_1_60_544,3337,1090,54807.544753344,7422.07132416118,0,CELA3A,Cytoplasm
34273615,60,544,c_1_60_544,3338,1090,54808.5437724644,7422.07132416118,1,CELA3A,Cytoplasm
34273616,60,544,c_1_60_544,3342,1090,54812.5438133073,7422.07132416118,6,PRSS1,Cytoplasm
34273617,60,544,c_1_60_544,3344,1090,54814.541851548,7422.07132416118,3,CELA3B,Cytoplasm
34273618,60,544,c_1_60_544,3325,1091,54795.5446308152,7421.07131395045,3,CPB1,Cytoplasm
34273619,60,544,c_1_60_544,3331,1091,54801.5427098988,7421.07131395045,2,REG1B,Cytoplasm
34273620,60,544,c_1_60_544,3333,1091,54803.5447125011,7421.07131395045,2,MRPS18A,Cytoplasm
34273621,60,544,c_1_60_544,3334,1091,54804.5437316214,7421.07131395045,7,SEC61A2,Cytoplasm
34273622,60,544,c_1_60_544,3338,1091,54808.5437724644,7421.07131395045,4,LAMTOR3,Cytoplasm
34273623,60,544,c_1_60_544,3340,1091,54810.5418107051,7421.07131395045,3,ADAT1,Cytoplasm
34273624,60,544,c_1_60_544,3340,1091,54810.5418107051,7421.07131395045,1,APP,Cytoplasm
34273625,60,544,c_1_60_544,3340,1091,54810.5418107051,7421.07131395045,2,APP,Cytoplasm
34273626,60,544,c_1_60_544,3340,1091,54810.5418107051,7421.07131395045,3,CPA1,Cytoplasm
34273627,60,544,c_1_60_544,3342,1091,54812.5438133073,7421.07131395045,7,HYOU1,Cytoplasm
34273628,60,544,c_1_60_544,3326,1092,54796.5436499356,7420.07130373972,5,PRSS1,Cytoplasm
34273629,60,544,c_1_60_544,3327,1092,54797.5426690559,7420.07130373972,3,CTRB1,Cytoplasm
34273630,60,544,c_1_60_544,3327,1092,54797.5426690559,7420.07130373972,4,CTRB1,Cytoplasm
34273631,60,544,c_1_60_544,3331,1092,54801.5427098988,7420.07130373972,1,REG1B,Cytoplasm
34273632,60,544,c_1_60_544,3334,1092,54804.5437316214,7420.07130373972,3,DGCR8,Cytoplasm
34273633,60,544,c_1_60_544,3336,1092,54806.5417698621,7420.07130373972,3,PLA2G1B,Cytoplasm
34273634,60,544,c_1_60_544,3336,1092,54806.5417698621,7420.07130373972,2,PLA2G1B,Cytoplasm
34273635,60,544,c_1_60_544,3337,1092,54807.544753344,7420.07130373972,4,REG1B,Cytoplasm
34273636,60,544,c_1_60_544,3337,1092,54807.544753344,7420.07130373972,6,CPAMD8,Cytoplasm
34273637,60,544,c_1_60_544,3338,1092,54808.5437724644,7420.07130373972,1,CPB1,Cytoplasm
34273638,60,544,c_1_60_544,3342,1092,54812.5438133073,7420.07130373972,3,CELA3B,Cytoplasm
34273639,60,544,c_1_60_544,3345,1092,54815.5448350299,7420.07130373972,7,CCDC80,Cytoplasm
34273640,60,544,c_1_60_544,3336,1093,54806.5417698621,7419.07129352898,7,RPS8,Cytoplasm
34273641,60,544,c_1_60_544,3342,1093,54812.5438133073,7419.07129352898,4,CPAMD8,Cytoplasm
34273642,60,544,c_1_60_544,3345,1093,54815.5448350299,7419.07129352898,1,ADAT1,Cytoplasm
34273643,60,544,c_1_60_544,3347,1093,54817.5428732706,7419.07129352898,2,PRSS1,Cytoplasm
34273644,60,544,c_1_60_544,3347,1093,54817.5428732706,7419.07129352898,6,VIPR2,Cytoplasm
34273645,60,544,c_1_60_544,3347,1093,54817.5428732706,7419.07129352898,1,PRSS1,Cytoplasm
34273646,60,544,c_1_60_544,3349,1093,54819.5448758728,7419.07129352898,2,OR2D3,Cytoplasm
34273647,60,544,c_1_60_544,3352,1093,54822.5419332339,7419.07129352898,7,COL3A1,Cytoplasm
34273648,60,544,c_1_60_544,3353,1093,54823.5449167158,7419.07129352898,3,CTRC,Cytoplasm
34273649,60,544,c_1_60_544,3330,1094,54800.5436907785,7418.07128331825,2,SERPINI2,Cytoplasm
34273650,60,544,c_1_60_544,3330,1094,54800.5436907785,7418.07128331825,1,SERPINI2,Cytoplasm
34273651,60,544,c_1_60_544,3332,1094,54802.5417290192,7418.07128331825,5,CTRB2,Cytoplasm
34273652,60,544,c_1_60_544,3332,1094,54802.5417290192,7418.07128331825,6,CTRB2,Cytoplasm
34273653,60,544,c_1_60_544,3333,1094,54803.5447125011,7418.07128331825,1,DNAJB9,Cytoplasm
34273654,60,544,c_1_60_544,3334,1094,54804.5437316214,7418.07128331825,6,CELA3B,Cytoplasm
34273655,60,544,c_1_60_544,3335,1094,54805.5427507418,7418.07128331825,1,SCD5,Cytoplasm
34273656,60,544,c_1_60_544,3336,1094,54806.5417698621,7418.07128331825,6,RPS8,Cytoplasm
34273657,60,544,c_1_60_544,3337,1094,54807.544753344,7418.07128331825,2,PRSS1,Cytoplasm
34273658,60,544,c_1_60_544,3343,1094,54813.5428324276,7418.07128331825,2,CEL,Cytoplasm
34273659,60,544,c_1_60_544,3346,1094,54816.5438541502,7418.07128331825,7,GABARAP,Cytoplasm
34273660,60,544,c_1_60_544,3346,1094,54816.5438541502,7418.07128331825,2,CPB1,Cytoplasm
34273661,60,544,c_1_60_544,3353,1094,54823.5449167158,7418.07128331825,7,MLLT3,Cytoplasm
34273662,60,544,c_1_60_544,3354,1094,54824.5439358361,7418.07128331825,7,CAVIN1,Cytoplasm
34273663,60,544,c_1_60_544,3355,1094,54825.5429549565,7418.07128331825,4,CELA3B,Cytoplasm
34273664,60,544,c_1_60_544,3322,1095,54792.5436090926,7417.07127310751,5,NOTCH4,Cytoplasm
34273665,60,544,c_1_60_544,3322,1095,54792.5436090926,7417.07127310751,6,NOTCH4,Cytoplasm
34273666,60,544,c_1_60_544,3323,1095,54793.542628213,7417.07127310751,4,PRKG1,Cytoplasm
34273667,60,544,c_1_60_544,3327,1095,54797.5426690559,7417.07127310751,4,CPAMD8,Cytoplasm
34273668,60,544,c_1_60_544,3327,1095,54797.5426690559,7417.07127310751,5,CPAMD8,Cytoplasm
34273669,60,544,c_1_60_544,3339,1095,54809.5427915847,7417.07127310751,5,PRSS1,Cytoplasm
34273670,60,544,c_1_60_544,3343,1095,54813.5428324276,7417.07127310751,1,GP2,Cytoplasm
34273671,60,544,c_1_60_544,3344,1095,54814.541851548,7417.07127310751,1,PNLIP,Cytoplasm
34273672,60,544,c_1_60_544,3348,1095,54818.5418923909,7417.07127310751,7,IFT43,Cytoplasm
34273673,60,544,c_1_60_544,3349,1095,54819.5448758728,7417.07127310751,5,PRSS1,Cytoplasm
34273674,60,544,c_1_60_544,3349,1095,54819.5448758728,7417.07127310751,3,PRSS1,Cytoplasm
34273675,60,544,c_1_60_544,3349,1095,54819.5448758728,7417.07127310751,4,PRSS1,Cytoplasm
34273676,60,544,c_1_60_544,3349,1095,54819.5448758728,7417.07127310751,6,PTMA,Cytoplasm
34273677,60,544,c_1_60_544,3356,1095,54826.5419740768,7417.07127310751,7,FOXO3,Cytoplasm
34273678,60,544,c_1_60_544,3322,1096,54792.5436090926,7416.07126289678,2,CTRB1,Cytoplasm
34273679,60,544,c_1_60_544,3323,1096,54793.542628213,7416.07126289678,3,CEL,Cytoplasm
34273680,60,544,c_1_60_544,3335,1096,54805.5427507418,7416.07126289678,5,CPB1,Cytoplasm
34273681,60,544,c_1_60_544,3338,1096,54808.5437724644,7416.07126289678,4,CPB1,Cytoplasm
34273682,60,544,c_1_60_544,3342,1096,54812.5438133073,7416.07126289678,1,CPA1,Cytoplasm
34273683,60,544,c_1_60_544,3348,1096,54818.5418923909,7416.07126289678,6,IFT43,Cytoplasm
34273684,60,544,c_1_60_544,3355,1096,54825.5429549565,7416.07126289678,7,KLHDC9,Cytoplasm
34273685,60,544,c_1_60_544,3324,1097,54794.5416473333,7415.07125268605,7,BEX4,Cytoplasm
34273686,60,544,c_1_60_544,3329,1097,54799.5446716582,7415.07125268605,3,MYLK,Cytoplasm
34273687,60,544,c_1_60_544,3330,1097,54800.5436907785,7415.07125268605,2,MYLK,Cytoplasm
34273688,60,544,c_1_60_544,3334,1097,54804.5437316214,7415.07125268605,6,ASS1,Cytoplasm
34273689,60,544,c_1_60_544,3334,1097,54804.5437316214,7415.07125268605,7,ASS1,Cytoplasm
34273690,60,544,c_1_60_544,3335,1097,54805.5427507418,7415.07125268605,7,KLK6,Cytoplasm
34273691,60,544,c_1_60_544,3337,1097,54807.544753344,7415.07125268605,1,CYP51A1,Cytoplasm
34273692,60,544,c_1_60_544,3337,1097,54807.544753344,7415.07125268605,2,CYP51A1,Cytoplasm
34273693,60,544,c_1_60_544,3345,1097,54815.5448350299,7415.07125268605,0,CPAMD8,Cytoplasm
34273694,60,544,c_1_60_544,3345,1097,54815.5448350299,7415.07125268605,3,SYCN,Cytoplasm
34273695,60,544,c_1_60_544,3350,1097,54820.5438949932,7415.07125268605,2,CAPN13,Cytoplasm
34273696,60,544,c_1_60_544,3350,1097,54820.5438949932,7415.07125268605,3,CAPN13,Cytoplasm
34273697,60,544,c_1_60_544,3357,1097,54827.5449575587,7415.07125268605,3,CELA3B,Cytoplasm
34273698,60,544,c_1_60_544,3319,1098,54789.54258737,7414.07124247531,6,RPS24,Cytoplasm
34273699,60,544,c_1_60_544,3324,1098,54794.5416473333,7414.07124247531,5,CTRB2,Cytoplasm
34273700,60,544,c_1_60_544,3325,1098,54795.5446308152,7414.07124247531,4,CTRB2,Cytoplasm
34273701,60,544,c_1_60_544,3338,1098,54808.5437724644,7414.07124247531,2,CELA3B,Cytoplasm
34273702,60,544,c_1_60_544,3340,1098,54810.5418107051,7414.07124247531,5,GP2,Cytoplasm
34273703,60,544,c_1_60_544,3343,1098,54813.5428324276,7414.07124247531,2,PNLIP,Cytoplasm
